,fire_name,severity,fire_ig_date,dnbr_mean,pre_fire_ndvi,agbd,agbd_cf,agbd_diff,agbd_rel,rh_98,rh_98_cf,rh_98_diff,rh_98_rel,pai,pai_cf,pai_diff,pai_rel,rh_70,rh_70_cf,rh_70_diff,rh_70_rel,ndvi,ndvi_cf,ndvi_diff,ndvi_rel,rh_50,rh_50_cf,rh_50_diff,rh_50_rel,fire_ig_year
178,CANYON COMPLEX (COLD),2.0,2008-06-21,615.3039965986394,0.7528968117370898,64.09378653126103,177.41544615948135,-113.32165962822032,0.3903662124673752,12.399523831549145,24.855671030758067,-12.456147199208923,0.5107113539622486,0.9701777082664689,2.151283226471794,-1.1811055182053252,0.46121834593140787,4.837244901628721,13.351262234196707,-8.514017332567985,0.38893300156770755,0.6649981381165138,0.7540929445584499,-0.0890948064419361,0.8804131569229469,2.3446683683480156,8.287908185747543,-5.943239817399529,0.3118820143615785,2008
179,CANYON COMPLEX (FOUR MILE),0.0,2008-06-21,108.48383620689656,0.8272359806658893,414.94525649629793,294.92791427574065,120.01734222055724,1.4329309137771575,41.03530163600527,32.285354281315726,8.749947354689544,1.2766721820470688,2.7060577842439044,3.095615044782087,-0.38955726053818235,0.9047105565370105,26.450732737265785,20.837730473760224,5.61300226350556,1.290229411353422,0.7761629506161671,0.8101543069826884,-0.03399135636652133,0.9602397185665107,17.291767242525157,15.052200018964617,2.239567223560542,1.164003586995442,2008
180,CANYON COMPLEX (FOUR MILE),1.0,2008-06-21,243.2284946236559,0.8178843509766364,328.89136923513104,265.7074459056379,63.18392332949318,1.2117504590710262,36.823010844569055,30.68609646008969,6.136914384479363,1.2000204515434245,2.597270677647283,3.0428948568929224,-0.44562417924563974,0.9011710939662742,21.275591360625402,19.179943028446512,2.09564833217889,1.0863743760574684,0.759824393068822,0.8000530990103062,-0.04022870594148419,0.9526566456005408,13.236989298494914,13.525235261673972,-0.2882459631790591,0.9414361589396718,2008
181,CANYON COMPLEX (FOUR MILE),2.0,2008-06-21,618.6488095238095,0.8285614684933708,123.7087824685233,268.14448293453154,-144.4357004660082,0.4727768480656485,19.00666658083598,30.789309320590185,-11.782642739754202,0.617714669085605,1.4354132001753896,3.18382301382148,-1.7484098136460902,0.4601814401099684,8.855476125365211,19.486672556482826,-10.631196431117614,0.4670887742629578,0.6842374446902951,0.8037321268791265,-0.1194946821888313,0.8518717106215322,4.287380978598127,14.027682511197545,-9.74030153259942,0.30873507334309075,2008
182,CANYON COMPLEX (FRIEND-DARNELL),0.0,2008-07-08,133.83333333333334,0.7823617955048879,169.2145128250122,228.50194108273988,-59.28742825772767,0.71105380252959,29.48166577021281,27.753065202442503,1.7286005677703067,1.0639372500837216,2.124980921546618,2.871284314483143,-0.7463033929365248,0.671576690401715,11.403333067893982,17.08710813744188,-5.6837750695479,0.601953303273338,0.6622083196357563,0.7844587872044406,-0.1222504675686843,0.840967461236097,8.173333212733269,12.348009467673302,-4.174676254940034,0.5699382246390221,2008
183,CANYON COMPLEX (FRIEND-DARNELL),1.0,2008-07-08,289.85714285714283,0.7375408044883183,150.6910712650844,169.1495628772963,-18.458491612211894,0.8697811489954322,22.126285634722027,23.44236374431712,-1.3160781095950929,0.9440730644210159,1.8168042844959669,2.2492245752114925,-0.4324202907155259,0.7747994105104984,11.201142844132015,13.245810255965186,-2.0446674118331707,0.812422579681277,0.5974903401691627,0.7399900130069996,-0.14249967283783696,0.8064602702079645,6.3559999759175945,8.605730933276533,-2.249730957358939,0.694010461484812,2008
184,CANYON COMPLEX (FRIEND-DARNELL),2.0,2008-07-08,626.3706225680934,0.7462674394423859,73.10337732738094,165.83443914347976,-92.7310618160988,0.4751564994218234,13.56556421031284,23.381357856633862,-9.815793646321024,0.5958107836404772,1.5454882528199831,2.331573089051839,-0.7860848362318557,0.6539182221369098,6.177626440961073,13.222122222340754,-7.044495781379681,0.4902435983020551,0.5649254053490349,0.7475347117320125,-0.18260930638297748,0.755546738974997,3.769844360780043,8.768634789098437,-4.998790428318393,0.4515441056675209,2008
185,CANYON COMPLEX (LITTLE),0.0,2008-06-22,70.2,0.8508619517087936,423.39475982666016,307.0440289013919,116.35073092526822,1.4310493591499387,43.72240001678467,33.36481141026204,10.357588606522627,1.3219837285774074,3.508219450712204,3.163757299989135,0.3444621507230694,1.1120985808345902,26.47119997024536,21.37564486882379,5.095555101421567,1.2646874233425975,0.8327761188287701,0.8292613326903369,0.0035147861384332304,1.0042311286845185,17.935800037384034,15.142131166034053,2.7936688713499804,1.2095842273995323,2008
186,CANYON COMPLEX (LITTLE),1.0,2008-06-22,250.95,0.7855032920837403,266.4023292541504,221.66582581227175,44.73650344187864,1.1455475470143848,34.662000274658205,27.74656017535981,6.915440099298391,1.237861869781015,3.0557582080364227,2.4828510921844273,0.5729071158519953,1.2957553775938258,17.39999990463257,16.25519434032615,1.1448055643064179,1.0037296388403358,0.7571143847228026,0.7688225382942108,-0.011708153571408243,0.9857083895768828,10.834000223875046,10.658860483941229,0.1751397399338172,0.9965691813271412,2008
187,CANYON COMPLEX (LITTLE),2.0,2008-06-22,496.6666666666667,0.8555274307727814,264.2622807820638,315.0829777487676,-50.820696966703785,0.8946194010743801,34.79666646321615,32.68157495343214,2.1150915097840084,1.0718388216256567,3.33947084347407,3.135510791218374,0.20396005225569658,1.021415385906833,18.140000343322754,21.871094787217213,-3.7310944438944595,0.8690560871299872,0.8157070743926423,0.8140302989435773,0.0016767754490650082,1.0022298564136152,8.233333349227905,15.576585522440391,-7.343252173212488,0.49364844100523597,2008
188,CANYON COMPLEX (SCOTCH),0.0,2008-06-21,92.69124251497006,0.8394565643173849,334.48470580934764,292.764423269065,41.720282540282646,1.1464529085024968,36.21260478967678,32.341758346753025,3.870846442923754,1.1189800716360554,2.8548965513689475,3.0208013870549406,-0.16590483568599312,0.9362107756320573,22.10308383458746,20.50972402610363,1.593359808483827,1.0831572674818672,0.7675781700908146,0.8186396829492489,-0.05106151285843432,0.9380546992851149,14.59989520585064,14.486935308884572,0.11295989696606931,1.0107690581346083,2008
189,CANYON COMPLEX (SCOTCH),1.0,2008-06-21,256.7156862745098,0.8125637479564722,237.80110582089893,254.2145265308974,-16.413420709998455,0.9470539029911359,32.24972556338591,30.031786647790273,2.2179389155956333,1.07786126795052,2.2426131032882077,2.8171602434854806,-0.574547140197273,0.7862878127766858,15.938392176464491,18.295135371795652,-2.3567431953311613,0.873666045156085,0.7192411488258973,0.7951913900551812,-0.07595024122928386,0.9031402024293025,9.057078442594731,12.541291680531144,-3.484213237936413,0.7236336115756261,2008
190,CANYON COMPLEX (SCOTCH),2.0,2008-06-21,520.4704861111111,0.8025289714957277,145.73305416107178,235.18078487523806,-89.44773071416628,0.630281872968396,23.0813541147444,28.609915187667028,-5.528561072922627,0.8099944079314417,1.8357484998147509,2.844047101419126,-1.0082986016043753,0.6440643843267421,10.325659728609025,17.217150353581303,-6.891490624972278,0.6043739801919386,0.6953122393031698,0.7907493068365585,-0.09543706753338883,0.8772333055347346,5.713784711694138,11.91761220020504,-6.203827488510902,0.4939531596373703,2008
191,CAPLES,0.0,2019-10-10,73.98831775700934,0.6900709677500583,171.42662003775624,188.82724988118247,-17.40062984342623,0.8845318777453358,25.144112239374177,27.21864000506416,-2.0745277656899828,0.9176069092996142,1.9099978445289292,1.6991973931024258,0.21080045142650325,1.1011360013071472,12.94700937237695,13.29577740121063,-0.34876802883368085,0.955237848781853,0.5855170468191891,0.6926932724693404,-0.1071762256501513,0.8435822568049854,6.912897207173649,6.850649409286851,0.06224779788679799,0.9809362564017855,2019
192,CAPLES,1.0,2019-10-10,267.3097826086956,0.639737700058824,87.76862849359927,126.99423995200934,-39.225611458410064,0.7107310411552092,16.689565155817114,21.624355237975355,-4.934790082158241,0.7775900759091744,1.3052542493071244,1.4557047264350202,-0.1504504771278959,0.8852804284052305,7.348043440476708,9.28074987003985,-1.9327064295631418,0.8046062537847318,0.4417337704106707,0.6521807808203576,-0.21044701040968683,0.6750315917675802,3.626304345407888,4.542926404019802,-0.9166220586119141,0.8216954895852983,2019
193,CAPLES,2.0,2019-10-10,595.8012820512821,0.6754769193904318,64.6298638857328,106.11688756838925,-41.487023682656435,0.6381375190451305,13.051666617393494,18.725026493944778,-5.6733598765512845,0.7160270984367733,1.3093026564098322,1.5034522708560571,-0.19414961444622486,0.9054104687355158,5.627948705966656,8.20124273782962,-2.5732940318629636,0.7193673916431802,0.3689159704732792,0.6861158920093282,-0.317199921536049,0.5387423353895472,3.0297435698791957,4.414586519952786,-1.3848429500735895,0.7343188304021607,2019
194,CARSTENS,0.0,2013-06-16,139.72368421052633,0.7499022499511117,141.81795863101357,157.8509056661932,-16.03294703517963,0.9151514220943923,22.725789371289704,22.79714393989665,-0.07135456860694421,0.9964819688543561,2.4265229576512386,2.609325796462906,-0.18280283881166698,0.9275869422805152,11.879473636024876,12.710196312856915,-0.8307226768320396,0.948428428500408,0.6343049226102967,0.7429597178056818,-0.10865479519538516,0.8529041755691599,7.605789416714718,8.895661497413153,-1.289872080698434,0.8647361965610075,2013
195,CARSTENS,1.0,2013-06-16,273.67123287671234,0.7269218690591316,102.26231355536474,150.79166480594603,-48.52935125058128,0.7135871105641811,17.584383539957543,22.107888867487997,-4.5235053275304535,0.8126384123210213,2.104617941231556,2.3083377803939227,-0.2037198391623663,0.9247619303626563,9.003561658402012,11.937458750996699,-2.933897092594687,0.782266922575139,0.5756393347948702,0.722955748024948,-0.14731641323007783,0.7947747576950305,5.584383576342913,7.771024165279852,-2.186640588936938,0.7444091205782755,2013
196,CARSTENS,2.0,2013-06-16,587.0791366906475,0.7266753831570097,70.90447154834116,158.77377533771232,-87.86930378937116,0.505925387814552,13.497410067551428,22.386407685139925,-8.8889976175885,0.6354958520375888,1.6422950156592502,2.281192773859731,-0.638897758200481,0.7218305532826788,6.358848913860836,12.427172195843575,-6.06832328198274,0.5582060738280784,0.5233974151270121,0.7208256540969986,-0.19742823896998654,0.722851051245834,3.841834542247728,8.039882958528509,-4.1980484162807805,0.5141154577098377,2013
197,CASCADE,0.0,2012-06-16,83.92032967032966,0.5002341972930091,81.69383788894821,132.04326601969683,-50.34942813074864,0.6147613621082394,19.450769243659554,24.72359847421129,-5.272829230551739,0.783513427124777,0.636128996345368,1.1324523067552044,-0.4963233104098363,0.5567101575896289,4.474395549559331,8.502901241305572,-4.028505691746241,0.5249763245115753,0.4889846793262047,0.5681537947458675,-0.07916911541966287,0.8593795939218984,1.5089010929913966,3.156246968003703,-1.6473458750123062,0.45657729936567837,2012
198,CASCADE,0.0,2017-10-09,81.43951612903226,0.6583050596929756,83.96283443768819,91.2973426930436,-7.334508255355425,0.9170027959584368,15.950537620693124,16.186452848648358,-0.23591522795523293,0.9850825709270078,1.3906347007573312,1.585987698501332,-0.19535299774400067,0.8697621699933278,7.618723117776455,8.229617384266694,-0.6108942664902387,0.9218988201843384,0.5810887189287856,0.6355613593279125,-0.05447264039912696,0.9168445678527151,4.0845161285426625,4.762563347350553,-0.67804721880789,0.84871083747841,2017
199,CASCADE,1.0,2012-06-16,260.15625,0.49253612756729126,33.273364305496216,123.94078737555525,-90.66742307005903,0.2755220517707471,9.649375021457672,23.129848603302353,-13.48047358184468,0.42111802874368875,0.30186963448068127,1.1680748081910866,-0.8662051737104053,0.24943547384858897,2.096875011920929,8.044795102567122,-5.947920090646193,0.2731082015623934,0.4658798954023401,0.5760681813602827,-0.11018828595794261,0.8098062965385808,0.46687500493135303,3.22332222324985,-2.756447218318497,0.12838217414657832,2012
200,CASCADE,1.0,2017-10-09,249.6214953271028,0.5818288187437656,57.68429407850604,79.89137953930071,-22.207085460794666,0.7298021182341746,13.15330843078756,15.080535782923112,-1.9272273521355527,0.8750493749663605,0.919370247864939,1.3870326953603027,-0.46766244749536384,0.671908591222675,4.820093470923254,7.138683675861228,-2.318590204937973,0.68251984715602,0.4685330647092948,0.579939714449606,-0.1114066497403112,0.81430611191144,2.061121492676228,3.833490775644375,-1.7723692829681466,0.5582622229101896,2017
201,CASCADE,2.0,2012-06-16,431.125,0.5761511921882629,148.16515731811523,97.65600048986454,50.5091568282507,1.5338897298418916,24.515000343322754,19.121563308686603,5.39343703463615,1.289686992109579,3.903835654258728,1.483468183967506,2.420367470291222,2.741426516704702,12.065000057220459,7.197270830835821,4.867729226384638,1.6982426217275486,0.4941259134993088,0.6324587520974407,-0.13833283859813197,0.7833176731003503,8.604999780654907,3.9170982435038786,4.6879015371510295,2.3029278081720594,2012
202,CASCADE,2.0,2017-10-09,492.0700934579439,0.6216953137412927,36.918643719682066,88.36372630911443,-51.44508258943235,0.4342822821866021,10.148785018475257,15.82261437796776,-5.673829359492505,0.6475128756820421,0.5159150435976579,1.6019787678714779,-1.0860637242738198,0.3400965882087663,2.6799065520830245,7.932144083450386,-5.252237531367362,0.3513320948502632,0.42032861210924116,0.613585288164607,-0.1932566760553659,0.686806997578797,0.9128971943266202,4.596784206152939,-3.6838870118263185,0.21495700164914278,2017
203,CASCADE CR,0.0,1986-07-27,73.89516129032258,0.6321682253832458,169.2839817846975,193.52709530085426,-24.243113516156775,0.8455262842306995,28.965268760599116,28.911244278966592,0.054024481632526905,0.9890590675634456,1.2111267710845637,1.521293894103044,-0.31016712301848043,0.7694719514212621,9.891182819361328,12.706661958420687,-2.8154791390593585,0.7382205160143912,0.6268729313900863,0.6486969716997754,-0.02182404030968911,0.9659018605255967,3.8112903307442383,5.848115905598603,-2.0368255748543653,0.6106819067276641,1986
204,CASCADE CR,1.0,1986-07-27,259.31666666666666,0.6136694431304932,145.54599533081054,158.5349765772699,-12.988981246459343,0.9339154059527329,30.666666507720947,26.25752963243738,4.409136875283566,1.1689263928455342,0.7479097992181778,1.3434780280483083,-0.5955682288301304,0.6003392694108193,7.52533331712087,10.224948223797982,-2.6996149066771133,0.733292708482883,0.6429489004566225,0.6363569219405935,0.006591978516029107,1.0071861684294607,1.8006666461626688,4.457962104603822,-2.6572954584411534,0.47297079828596866,1986
205,CASCADE CR,2.0,1986-07-27,478.625,0.6649865135550499,89.00700402259827,160.53153117657516,-71.52452715397689,0.5970917037123311,20.63500016927719,23.849004095239103,-3.2140039259619106,0.8637104609769987,1.1556006338796578,1.8198614748994153,-0.6642608410197575,0.6273688387559779,4.960000015795231,11.374058447360216,-6.414058431564986,0.4841639167425852,0.6561763748317023,0.6853752361637436,-0.02919886133204136,0.958011311218657,2.422500079497695,6.492418762684555,-4.06991868318686,0.42277575998948924,1986
206,CASE,0.0,1987-08-29,67.6775,0.6778037487715483,202.80086853981018,188.56141846584785,14.239450073962336,1.0665331537659257,26.697600028514863,25.513424523644577,1.184175504870284,1.0489916611570727,2.51102673150599,2.006653421811754,0.5043733096942358,1.2610077425635866,14.735849993228912,12.86954146474616,1.8663085284827519,1.1323652558640642,0.7132233051252428,0.6974784490523175,0.015744856072925327,1.0223264510845866,9.181449983231722,7.380215721462277,1.8012342617694452,1.2439300975252847,1987
207,CASE,1.0,1987-08-29,286.48348017621146,0.6684623023880736,131.43606339677314,163.51768431798962,-32.081620921216484,0.8253655043107426,21.33678413382711,23.033687790140892,-1.6969036563137836,0.9359732596464186,2.2437079762137344,2.0800976477774964,0.16361032843623782,1.1088770905941556,10.824361217704638,11.903454065658766,-1.079092847954128,0.9272056171168586,0.7005610242867559,0.6983691181918683,0.002191906094887708,1.0031657260182127,6.7115859077989,7.208592827941165,-0.49700692014226405,0.9668961606470894,1987
208,CASE,2.0,1987-08-29,554.8704379562043,0.6588235141260781,89.11830219561166,156.92862318701722,-67.81032099140556,0.5948390489566913,15.780346722933498,21.971371116059984,-6.191024393126488,0.7277544850414612,1.83100844394453,2.1199073078598976,-0.2888988639153671,0.8752005114831034,7.773485406471865,11.66436728610926,-3.8908818796373934,0.6821697210544927,0.7002341470609328,0.6970585394004776,0.0031756076604552074,1.0037518376044094,4.876624074914105,7.147603317700372,-2.2709792427862667,0.6991690775706993,1987
209,CASTLE,0.0,2020-08-19,104.65405198776759,0.6504758063129752,204.5450723137209,176.20704393158456,28.338028382136354,1.158111044336032,27.22017329621388,24.74409450802644,2.4760787881874404,1.1102243340864262,1.9922442572688823,1.7494655652719195,0.2427786919969627,1.143089901403274,14.196702327453945,12.098265259731644,2.0984370677222994,1.180413963297013,0.5637617417758873,0.6333598285018726,-0.06959808672598523,0.8849506704378538,7.899933751247193,6.625104040605278,1.2748297106419149,1.1959010549421092,2020
210,CASTLE,1.0,2020-08-19,272.31374949000406,0.6382098484784726,153.100433055696,171.71214507097758,-18.611712015281604,0.8965199397906093,23.84835577896302,24.51767689339747,-0.6693211144344516,0.9728868277069731,1.6123737390850368,1.6763217760337135,-0.06394803694867669,0.9614970947015259,10.396376982008295,11.27056983266209,-0.874192850653796,0.9233580831264122,0.4495235439601476,0.630194597370556,-0.18067105341040854,0.7080540037560581,5.383414929917349,6.067899747642389,-0.6844848177250393,0.9053047976591527,2020
211,CASTLE,2.0,2020-08-19,591.8777011494253,0.6576673900824579,85.59831986399902,189.89958640698578,-104.30126654298674,0.4861908518888951,16.415880454600543,26.073270099819073,-9.65738964521853,0.6504196989932906,1.2110111917201805,1.7255745900777737,-0.5145633983575932,0.6995452250545803,6.173149424352865,12.27489024927219,-6.101740824919325,0.5391124545813961,0.36209427837596914,0.65231212815666,-0.2902178497806908,0.5534426117854868,3.166680462284592,6.612160291461708,-3.4454798291771165,0.5131845403157809,2020
212,CEDAR,0.0,2016-08-16,77.27566539923954,0.678514775761412,192.00664949417114,160.52726940403164,31.479380090139518,1.1140258238702632,22.04653995617261,22.21944860667948,-0.1729086505068718,0.9885480009063917,1.3519120104380744,1.6580942018693468,-0.30618219143127234,0.801530416371874,11.157870714938685,11.182303777722408,-0.02443306278372261,0.9376231424221171,0.6389607657353652,0.6768718547647161,-0.037911089029350885,0.9428707371696442,6.3469961859753266,6.433723562562974,-0.08672737658764725,0.8883550398660279,2016
213,CEDAR,1.0,2016-08-16,274.89915458937196,0.6939956043474697,192.37911747503972,188.33710950198213,4.042007973057589,0.9682642464595156,21.934710129447605,25.188615502189087,-3.2539053727414826,0.8697363743651927,0.9464931908841943,1.8572906373139575,-0.9107974464297631,0.5188901115431618,9.01615941495711,12.846677325497005,-3.8305179105398937,0.6875390346209532,0.5525533030211368,0.6826546360371947,-0.13010133301605795,0.8060145549095051,3.953599029733543,7.371323549167379,-3.417724519433837,0.523080349068798,2016
214,CEDAR,2.0,2016-08-16,658.5904368673415,0.7041126914675195,97.80529044121583,208.24064530738798,-110.43535486617216,0.4849932212356066,14.532589257112766,27.224979895468948,-12.692390638356185,0.5531103906874537,0.4375600793776507,1.9816716823870828,-1.5441116030094322,0.22715164322988657,3.757490677278753,14.035444056072757,-10.277953378794004,0.2916643870775922,0.48690845094074303,0.6839094069269513,-0.19700095598620837,0.71084304246536,1.1279328714155126,8.054870151946748,-6.926937280531235,0.1537650065766718,2016
215,CEMETERY,1.0,1999-09-06,316.5833333333333,0.42754651606082916,20.828057050704956,61.966153916821696,-41.13809686611674,0.26586836007860865,6.210000117619832,13.114848189899966,-6.904848072280134,0.4305727479102264,0.14896254117290178,0.7196090451790148,-0.5706465040061129,0.1848268304532175,1.3666666944821675,4.136404633910642,-2.7697379394284742,0.2981750394533609,0.41141372434509577,0.4670394383642485,-0.05562571401915269,0.8717725309969403,0.09000000357627869,1.4438864434125132,-1.3538864398362345,-0.059815753469968404,1999
216,CEMETERY,2.0,1999-09-06,521.75,0.47494661808013916,68.93226006627083,80.77017688371413,-11.837916817443293,1.3734988916916215,9.712499856948853,15.467277070680215,-5.754777213731362,0.7718334618026129,0.23964806459844112,0.8262708818253864,-0.5866228172269453,0.3431067929129156,2.6625000089406967,5.297493747129243,-2.6349937381885464,0.7119679937384266,0.38187422917233516,0.5086229655472466,-0.12674873637491144,0.7616949403224544,0.17749999463558197,1.913183041154091,-1.7356830465185091,0.1760780475260959,1999
217,CHEROKEE,0.0,2017-10-09,48.357723577235774,0.6251406992673996,95.61810237702315,93.10717423314291,2.5109281438802524,1.0433659056296674,15.411300862707742,16.039762196338163,-0.628461333630421,0.9649465578579591,1.3792873000673103,1.621675385675655,-0.2423880856083448,0.8576798200221872,7.686097566492673,8.063812284817375,-0.3777147183247016,0.965897337806201,0.5419388012901254,0.6064303899023419,-0.06449158861221652,0.8909014172585747,4.453577238778637,4.821037318975933,-0.3674600801972959,0.9410230179864852,2017
218,CHEROKEE,1.0,2017-10-09,252.425,0.6159574953480771,53.15676326950391,89.33729486570557,-36.18053159620167,0.6230704725776862,11.323666751384735,15.798145018985455,-4.47447826760072,0.7253617219336275,1.0418545294785873,1.5579584895974263,-0.5161039601188392,0.6776690314865307,4.684500037506223,7.80891734534519,-3.124417307838967,0.6328121717184648,0.45686370302338253,0.5977067796987293,-0.14084307667534682,0.7704052614740202,2.3993333407367268,4.558532186965361,-2.1591988462286333,0.5869749762181958,2017
219,CHEROKEE,2.0,2017-10-09,626.5316455696203,0.6541572064784273,42.781184428854836,94.48096469256983,-51.69978026371499,0.4745578990027229,10.009746747680857,16.470191184203465,-6.460444436522609,0.6159128262070391,0.9204470947844601,1.6823613728993172,-0.7619142781148571,0.5683320851439935,3.729620237139207,8.393595469537113,-4.663975232397905,0.4770426759234099,0.4463926643376396,0.6290339640512744,-0.18264129971363488,0.7061489478827153,1.876708863114443,5.01590675385621,-3.1391978907417664,0.4194929047114202,2017
220,CHILCOOT COMPLEX,1.0,2003-07-20,308.25,0.3739861349264781,53.603232065836586,55.538735528425036,-1.9355034625884475,0.9120326286672311,11.450000286102295,11.990010496447391,-0.5400102103450978,0.9355485119945616,0.5901543771227201,0.8250177793132654,-0.23486340219054533,0.6832445753546983,4.710000038146973,4.561651881164992,0.14834815698198067,0.9761412775682227,0.38819380357599603,0.43671032653677333,-0.04851652296077722,0.8923962606280229,2.1866667177528143,1.963559408694337,0.22310730905847734,0.9736650453423262,2003
221,CHILCOOT COMPLEX,2.0,2003-07-20,426.125,0.3123818226158619,28.069411993026733,51.11520401833543,-23.0457920253087,0.5376780426626446,9.00499975681305,11.227645817627334,-2.2226460608142853,0.7991994430948951,0.101369000505656,0.7363327817436165,-0.6349637812379605,0.1308900029308208,2.4849999845027924,4.077451277778378,-1.5924512932755852,0.6022627156813989,0.3348369935742245,0.3888308822049403,-0.0539938886307158,0.8598166032073277,0.07499999925494194,1.6630832009988445,-1.5880832017439026,0.025773806270385422,2003
222,CHIMNEY,1.0,2016-06-01,313.6923076923077,0.36662111723849705,16.40661449432373,51.672778371452964,-35.26616387712923,0.31731617245035354,6.735692365352924,11.660930635446762,-4.925238270093839,0.5788369604116997,0.13629613247914957,0.7693283189198621,-0.6330321864407125,0.17884030764663567,1.4676923068670127,3.935154304956208,-2.4674619980891954,0.369486532971162,0.2838839516964202,0.3843597255190787,-0.10047577382265849,0.7401832989230591,0.018461538593356426,1.592624605008136,-1.5741630664147797,-0.008459075886363153,2016
223,CHIMNEY,2.0,2016-06-01,400.1491935483871,0.4047833513048695,14.340675365540289,50.3861893046347,-36.04551393909441,0.28081012172872455,6.3695161227257024,11.80183945459066,-5.432323331864957,0.5388831506206516,0.11991078734037376,0.6738192865872389,-0.5539084992468651,0.1819844653875942,1.2172580644969018,3.7673803213774293,-2.5501222568805275,0.32186640519834553,0.3087206674865808,0.41314759395129447,-0.10442692646471373,0.7469790785989153,-0.009516128759470678,1.3360395427296605,-1.3455556714891312,-0.008018648273461668,2016
224,CHIPS,0.0,2012-07-29,110.03479036574487,0.7307774297341398,225.34932926613556,210.2334818652547,15.115847400880856,1.099741886592227,29.50486172851338,27.288242717992738,2.2166190105206414,1.0896657926120343,2.0034429228263946,2.108217863570891,-0.10477494074449673,0.977137927973336,15.804772526265042,14.942508850394676,0.8622636758703637,1.0815798387094815,0.6337868777697097,0.7146689775776267,-0.08088209980791702,0.8852772287844054,8.91544157975286,9.114167814004183,-0.198726234251323,1.01305947988094,2012
225,CHIPS,1.0,2012-07-29,269.18651092690277,0.7078582332515142,171.20039108236122,185.61723648804266,-14.416845405681459,0.9222978346651842,26.254261474548287,25.906701694478354,0.34755978006993204,1.0092692041881268,1.7550012754424678,1.9944271064217214,-0.23942583097925377,0.8872941606971109,11.870580254177357,13.377690809977862,-1.507110555800503,0.8857596730229482,0.5669683924987647,0.6961411896012083,-0.12917279710244353,0.8112148994570908,5.862840992369083,7.755004733459748,-1.8921637410906644,0.7831682333898525,2012
226,CHIPS,2.0,2012-07-29,608.4345058855735,0.7443437534523376,82.10625332215372,207.96884336166926,-125.86259003951554,0.40784845871470204,15.567768956288031,27.360646279749908,-11.792877323461877,0.5701816630652998,1.1884215604758155,2.167749474928685,-0.9793279144528695,0.5469163393155116,5.952808640656603,14.97509732362257,-9.022288682965966,0.40983266941707425,0.5375729673755157,0.7263683293778606,-0.18879536200234479,0.7355843491406202,2.9604790592736947,9.060916359850951,-6.100437300577256,0.3490157335336743,2012
227,CHOKE,0.0,1997-08-06,60.45454545454545,0.5875465856357054,101.66184065558694,135.61703595347765,-33.95519529789071,0.6732680727236705,25.890909628434613,23.39986414024943,2.491045488185183,1.0612312125457055,0.49290442737666046,1.023200782773724,-0.5302963553970635,0.5126867860070567,5.57454549182545,8.194422964356177,-2.6198774725307263,0.6167108390094098,0.5694299506228467,0.5906688036370668,-0.021238853014219995,0.9652202102745068,0.7927272726189006,2.935551293403901,-2.142824020785,0.28634201678283755,1997
228,CHOKE,1.0,1997-08-06,219.125,0.5404208190739155,187.6211814880371,127.32101413848471,60.30016734955238,1.5000584151532537,30.74500036239624,21.996465875776927,8.748534486619313,1.404136698520841,0.7342070043087006,1.1306636146064837,-0.3964566102977831,0.723807319586966,9.032500267028809,8.00876163656647,1.0237386304623384,1.1509248441605777,0.5176128989367,0.5674596262736644,-0.04984672733696435,0.9106801846195888,1.4724999815225601,3.1452634302127827,-1.6727634486902223,0.5151724947529519,1997
229,CHOKE,2.0,1997-08-06,571.2083333333334,0.6387326021989187,133.73744750022888,128.13366563345252,5.6037818667763775,0.7913568288448412,18.34833327929179,19.87511586852193,-1.5267825892301417,0.8512001264537612,0.7309096306562424,1.660939376052158,-0.9300297453959155,0.4274892275638224,8.873333315054575,9.201602281414933,-0.32826896636035724,0.8130185726315701,0.628595601326471,0.653250646922681,-0.02465504559621005,0.9630276360763852,3.9866667141517005,5.374715740364731,-1.3880490262130307,0.5716155886356642,1997
230,CHOLOLLO,0.0,1996-08-18,87.53915662650603,0.7547799043626671,203.44025078739028,169.45371838193878,33.98653240545149,1.2367821762323676,25.024939674928962,22.736982567709525,2.2879571072194373,1.1115236992002435,2.714036676583879,2.37139768262615,0.34263899395772923,1.1853588517229228,16.357349474746062,13.047348607970717,3.310000866775344,1.2935679595901093,0.7389843550557287,0.7367490854785416,0.0022352695771871416,1.0029951812869478,11.838433728519693,8.843167952450225,2.995265776069468,1.4061504066233859,1996
231,CHOLOLLO,1.0,1996-08-18,260.0,0.757853598679815,142.6888187953404,165.25132026222877,-22.562501466888367,0.8935030501658116,23.220000008174353,22.66420150257642,0.5557985055979296,1.0324866756190658,1.944920599746651,2.337005375867753,-0.3920847761211018,0.8520899374437728,11.392714256899698,12.846012253850345,-1.4532979969506483,0.9092082313721136,0.7275380620660421,0.7263996124943062,0.0011384495717359255,1.0014365101583222,6.8111428337437765,8.519198765069484,-1.7080559313257069,0.8329207217922986,1996
